image,index,method,n_dets,total_ms,tp,fp,ignored,valid_gt,small_gt,small_tp,recall_small,precision
9999941_00000_d_0000026.jpg,793,UnifAll,21,96.70689998893067,8,13,0,37,36,8,0.2222222222222222,0.38095238095238093
9999941_00000_d_0000026.jpg,793,SAHI640,20,369.8357999965083,3,17,0,37,36,3,0.08333333333333333,0.15
9999941_00000_d_0000027.jpg,794,F640,11,16.512000001966953,9,2,0,76,66,1,0.015151515151515152,0.8181818181818182
9999941_00000_d_0000027.jpg,794,F1280,38,31.76800000073854,18,20,0,76,66,10,0.15151515151515152,0.47368421052631576
9999941_00000_d_0000027.jpg,794,DensK1,25,47.57150000659749,17,8,0,76,66,9,0.13636363636363635,0.68
9999941_00000_d_0000027.jpg,794,UnifAll,46,104.61059999943245,24,22,0,76,66,16,0.24242424242424243,0.5217391304347826
9999941_00000_d_0000027.jpg,794,SAHI640,44,525.7821000122931,11,33,0,76,66,3,0.045454545454545456,0.25
9999941_00000_d_0000028.jpg,795,F640,11,13.984699995489791,7,4,0,23,19,4,0.21052631578947367,0.6363636363636364
9999941_00000_d_0000028.jpg,795,F1280,15,29.371700002229773,10,5,0,23,19,8,0.42105263157894735,0.6666666666666666
9999941_00000_d_0000028.jpg,795,DensK1,16,43.76340001181234,9,7,0,23,19,6,0.3157894736842105,0.5625
9999941_00000_d_0000028.jpg,795,UnifAll,33,96.06239999993704,14,19,0,23,19,11,0.5789473684210527,0.42424242424242425
9999941_00000_d_0000028.jpg,795,SAHI640,33,375.51820000226144,9,24,0,23,19,6,0.3157894736842105,0.2727272727272727
9999941_00000_d_0000029.jpg,796,F640,3,16.233600006671622,2,1,0,53,51,1,0.0196078431372549,0.6666666666666666
9999941_00000_d_0000029.jpg,796,F1280,16,36.62279999116436,9,6,0,53,51,7,0.13725490196078433,0.6
9999941_00000_d_0000029.jpg,796,DensK1,16,33.49200000229757,11,5,0,53,51,9,0.17647058823529413,0.6875
9999941_00000_d_0000029.jpg,796,UnifAll,19,104.82959999353625,12,7,0,53,51,10,0.19607843137254902,0.631578947368421
9999941_00000_d_0000029.jpg,796,SAHI640,17,427.0249999972293,4,13,0,53,51,2,0.0392156862745098,0.23529411764705882
9999941_00000_d_0000030.jpg,797,F640,12,18.640900001628324,7,5,0,44,38,1,0.02631578947368421,0.5833333333333334
9999941_00000_d_0000030.jpg,797,F1280,18,29.04189999389928,13,5,0,44,38,7,0.18421052631578946,0.7222222222222222
9999941_00000_d_0000030.jpg,797,DensK1,21,34.493400002247654,13,8,0,44,38,7,0.18421052631578946,0.6190476190476191
9999941_00000_d_0000030.jpg,797,UnifAll,26,116.49090000719298,14,12,0,44,38,8,0.21052631578947367,0.5384615384615384
9999941_00000_d_0000030.jpg,797,SAHI640,26,395.10329999029636,9,17,0,44,38,3,0.07894736842105263,0.34615384615384615
9999941_00000_d_0000031.jpg,798,F640,8,13.80570000037551,3,5,0,41,38,2,0.05263157894736842,0.375
9999941_00000_d_0000031.jpg,798,F1280,18,29.387099988525733,12,6,0,41,38,11,0.2894736842105263,0.6666666666666666
9999941_00000_d_0000031.jpg,798,DensK1,9,29.412200005026534,4,5,0,41,38,3,0.07894736842105263,0.4444444444444444
9999941_00000_d_0000031.jpg,798,UnifAll,27,121.85520000639372,14,13,0,41,38,13,0.34210526315789475,0.5185185185185185
9999941_00000_d_0000031.jpg,798,SAHI640,24,345.9115000005113,1,23,0,41,38,0,0.0,0.041666666666666664
9999941_00000_d_0000032.jpg,799,F640,18,16.76210000005085,12,6,0,27,3,2,0.6666666666666666,0.6666666666666666
9999941_00000_d_0000032.jpg,799,F1280,17,31.511900000623427,11,6,0,27,3,2,0.6666666666666666,0.6470588235294118
9999941_00000_d_0000032.jpg,799,DensK1,19,27.832000007038005,12,7,0,27,3,2,0.6666666666666666,0.631578947368421
9999941_00000_d_0000032.jpg,799,UnifAll,24,96.94379998836666,12,12,0,27,3,2,0.6666666666666666,0.5
9999941_00000_d_0000032.jpg,799,SAHI640,22,276.09889999439474,7,15,0,27,3,1,0.3333333333333333,0.3181818181818182
9999941_00000_d_0000033.jpg,800,F640,15,14.758699995581992,10,5,0,29,10,2,0.2,0.6666666666666666
9999941_00000_d_0000033.jpg,800,F1280,10,30.30410000064876,8,2,0,29,10,1,0.1,0.8
9999941_00000_d_0000033.jpg,800,DensK1,16,28.98470000945963,10,6,0,29,10,2,0.2,0.625
9999941_00000_d_0000033.jpg,800,UnifAll,26,132.021800003713,10,16,0,29,10,2,0.2,0.38461538461538464
9999941_00000_d_0000033.jpg,800,SAHI640,21,294.3046000000322,5,16,0,29,10,0,0.0,0.23809523809523808
9999941_00000_d_0000034.jpg,801,F640,12,16.24370001081843,11,1,0,34,5,1,0.2,0.9166666666666666
9999941_00000_d_0000034.jpg,801,F1280,18,30.820999993011355,14,4,0,34,5,3,0.6,0.7777777777777778
9999941_00000_d_0000034.jpg,801,DensK1,20,44.31290000502486,15,5,0,34,5,4,0.8,0.75
9999941_00000_d_0000034.jpg,801,UnifAll,28,123.54149999737274,18,10,0,34,5,4,0.8,0.6428571428571429
9999941_00000_d_0000034.jpg,801,SAHI640,26,328.87520000804216,14,12,0,34,5,1,0.2,0.5384615384615384
9999941_00000_d_0000035.jpg,802,F640,22,15.25019999826327,17,5,0,31,5,1,0.2,0.7727272727272727
9999941_00000_d_0000035.jpg,802,F1280,28,31.177099997876212,16,12,0,31,5,1,0.2,0.5714285714285714
9999941_00000_d_0000035.jpg,802,DensK1,24,37.651900012861006,18,6,0,31,5,1,0.2,0.75
9999941_00000_d_0000035.jpg,802,UnifAll,29,127.27059998724144,20,9,0,31,5,1,0.2,0.6896551724137931
9999941_00000_d_0000035.jpg,802,SAHI640,27,257.7288999891607,16,11,0,31,5,0,0.0,0.5925925925925926
9999944_00000_d_0000001.jpg,803,F640,25,14.403799999854527,12,13,0,20,2,2,1.0,0.48
9999944_00000_d_0000001.jpg,803,F1280,33,33.408600007533096,17,16,0,20,2,2,1.0,0.5151515151515151
9999944_00000_d_0000001.jpg,803,DensK1,41,28.65050001128111,15,26,0,20,2,2,1.0,0.36585365853658536
9999944_00000_d_0000001.jpg,803,UnifAll,54,116.99550000776071,17,37,0,20,2,2,1.0,0.3148148148148148
9999944_00000_d_0000001.jpg,803,SAHI640,49,380.10659998690244,14,35,0,20,2,2,1.0,0.2857142857142857
9999944_00000_d_0000002.jpg,804,F640,16,13.936400006059557,6,10,0,33,32,6,0.1875,0.375
9999944_00000_d_0000002.jpg,804,F1280,26,36.349499991047196,14,11,0,33,32,13,0.40625,0.56
9999944_00000_d_0000002.jpg,804,DensK1,31,28.73659999750089,14,16,0,33,32,13,0.40625,0.4666666666666667
9999944_00000_d_0000002.jpg,804,UnifAll,42,103.99940000206698,18,21,0,33,32,17,0.53125,0.46153846153846156
9999944_00000_d_0000002.jpg,804,SAHI640,34,528.3520000084536,5,27,0,33,32,4,0.125,0.15625
9999944_00000_d_0000003.jpg,805,F640,11,15.778500004671514,9,2,0,30,27,6,0.2222222222222222,0.8181818181818182
9999944_00000_d_0000003.jpg,805,F1280,17,32.28099999250844,13,4,0,30,27,10,0.37037037037037035,0.7647058823529411
9999944_00000_d_0000003.jpg,805,DensK1,18,36.225999996531755,14,4,0,30,27,11,0.4074074074074074,0.7777777777777778
9999944_00000_d_0000003.jpg,805,UnifAll,28,122.34909999824595,15,13,0,30,27,12,0.4444444444444444,0.5357142857142857
9999944_00000_d_0000003.jpg,805,SAHI640,26,361.057999994955,4,22,0,30,27,2,0.07407407407407407,0.15384615384615385
9999944_00000_d_0000004.jpg,806,F640,8,15.851299991481937,7,1,0,20,14,2,0.14285714285714285,0.875
9999944_00000_d_0000004.jpg,806,F1280,11,33.73450000071898,8,3,0,20,14,4,0.2857142857142857,0.7272727272727273
9999944_00000_d_0000004.jpg,806,DensK1,15,29.508799998438917,7,8,0,20,14,2,0.14285714285714285,0.4666666666666667
9999944_00000_d_0000004.jpg,806,UnifAll,21,104.3640999996569,10,11,0,20,14,5,0.35714285714285715,0.47619047619047616
9999944_00000_d_0000004.jpg,806,SAHI640,18,389.1672000027029,3,15,0,20,14,2,0.14285714285714285,0.16666666666666666
9999947_00000_d_0000001.jpg,807,F640,39,17.503300012322143,18,21,0,44,43,17,0.3953488372093023,0.46153846153846156
9999947_00000_d_0000001.jpg,807,F1280,33,35.452099997201,22,11,0,44,43,21,0.4883720930232558,0.6666666666666666
9999947_00000_d_0000001.jpg,807,DensK1,47,28.42520001286175,23,24,0,44,43,22,0.5116279069767442,0.48936170212765956
9999947_00000_d_0000001.jpg,807,UnifAll,56,112.2758999990765,25,31,0,44,43,24,0.5581395348837209,0.44642857142857145
9999947_00000_d_0000001.jpg,807,SAHI640,51,265.4114000033587,11,40,0,44,43,11,0.2558139534883721,0.21568627450980393
9999947_00000_d_0000002.jpg,808,F640,31,17.861200001789257,24,7,0,33,33,24,0.7272727272727273,0.7741935483870968
9999947_00000_d_0000002.jpg,808,F1280,30,35.192399998777546,26,4,0,33,33,26,0.7878787878787878,0.8666666666666667
9999947_00000_d_0000002.jpg,808,DensK1,35,28.719900001306087,24,11,0,33,33,24,0.7272727272727273,0.6857142857142857
9999947_00000_d_0000002.jpg,808,UnifAll,41,121.550700001535,25,16,0,33,33,25,0.7575757575757576,0.6097560975609756
9999947_00000_d_0000002.jpg,808,SAHI640,37,273.12630000233185,10,27,0,33,33,10,0.30303030303030304,0.2702702702702703
9999947_00000_d_0000003.jpg,809,F640,53,17.32790000096429,41,12,0,144,111,17,0.15315315315315314,0.7735849056603774
9999947_00000_d_0000003.jpg,809,F1280,81,34.8567000037292,57,24,0,144,111,38,0.34234234234234234,0.7037037037037037
9999947_00000_d_0000003.jpg,809,DensK1,82,39.01190000760835,61,21,0,144,111,36,0.32432432432432434,0.7439024390243902
9999947_00000_d_0000003.jpg,809,UnifAll,104,102.39939999883063,69,35,0,144,111,42,0.3783783783783784,0.6634615384615384
9999947_00000_d_0000003.jpg,809,SAHI640,92,403.315500007011,41,51,0,144,111,16,0.14414414414414414,0.44565217391304346
9999947_00000_d_0000004.jpg,810,F640,36,17.402600002242252,27,9,0,57,6,3,0.5,0.75
9999947_00000_d_0000004.jpg,810,F1280,34,33.34950000862591,25,9,0,57,6,1,0.16666666666666666,0.7352941176470589
9999947_00000_d_0000004.jpg,810,DensK1,43,39.37089999089949,27,16,0,57,6,3,0.5,0.627906976744186
9999947_00000_d_0000004.jpg,810,UnifAll,53,104.5659999945201,28,25,0,57,6,3,0.5,0.5283018867924528
9999947_00000_d_0000004.jpg,810,SAHI640,45,295.4248000023654,18,27,0,57,6,0,0.0,0.4
9999947_00000_d_0000005.jpg,811,F640,48,14.966800008551218,39,9,0,138,101,18,0.1782178217821782,0.8125
9999947_00000_d_0000005.jpg,811,F1280,61,34.115999995265156,51,10,0,138,101,28,0.27722772277227725,0.8360655737704918
9999947_00000_d_0000005.jpg,811,DensK1,59,29.82690000499133,45,14,0,138,101,21,0.2079207920792079,0.7627118644067796
9999947_00000_d_0000005.jpg,811,UnifAll,80,97.30639999906998,57,23,0,138,101,32,0.31683168316831684,0.7125
9999947_00000_d_0000005.jpg,811,SAHI640,73,384.01880000310484,34,39,0,138,101,12,0.1188118811881188,0.4657534246575342
9999947_00000_d_0000006.jpg,812,F640,45,17.41040000342764,27,18,0,88,71,12,0.16901408450704225,0.6
9999947_00000_d_0000006.jpg,812,F1280,56,32.49300000607036,43,13,0,88,71,29,0.4084507042253521,0.7678571428571429
9999947_00000_d_0000006.jpg,812,DensK1,65,28.88310000707861,31,34,0,88,71,16,0.22535211267605634,0.47692307692307695
9999947_00000_d_0000006.jpg,812,UnifAll,89,107.65069999615662,41,48,0,88,71,26,0.36619718309859156,0.4606741573033708
9999947_00000_d_0000006.jpg,812,SAHI640,71,331.489899996086,19,52,0,88,71,5,0.07042253521126761,0.2676056338028169
9999947_00000_d_0000007.jpg,813,F640,65,23.609700001543388,53,12,0,152,128,35,0.2734375,0.8153846153846154
9999947_00000_d_0000007.jpg,813,F1280,94,39.38070000731386,74,20,0,152,128,55,0.4296875,0.7872340425531915
9999947_00000_d_0000007.jpg,813,DensK1,82,31.18269999686163,64,18,0,152,128,45,0.3515625,0.7804878048780488
9999947_00000_d_0000007.jpg,813,UnifAll,128,107.6393000112148,86,42,0,152,128,65,0.5078125,0.671875
9999947_00000_d_0000007.jpg,813,SAHI640,107,511.9678000046406,49,58,0,152,128,30,0.234375,0.45794392523364486
9999947_00000_d_0000008.jpg,814,F640,87,19.266499992227182,73,14,0,146,97,39,0.4020618556701031,0.8390804597701149
9999947_00000_d_0000008.jpg,814,F1280,117,32.30169999005739,89,28,0,146,97,50,0.5154639175257731,0.7606837606837606
9999947_00000_d_0000008.jpg,814,DensK1,98,30.111000000033528,76,22,0,146,97,42,0.4329896907216495,0.7755102040816326
9999947_00000_d_0000008.jpg,814,UnifAll,134,109.81549999269191,93,41,0,146,97,54,0.5567010309278351,0.6940298507462687
9999947_00000_d_0000008.jpg,814,SAHI640,125,369.69730000419077,67,58,0,146,97,29,0.29896907216494845,0.536
9999947_00000_d_0000009.jpg,815,F640,25,15.993799999705516,19,6,0,56,39,6,0.15384615384615385,0.76
9999947_00000_d_0000009.jpg,815,F1280,27,29.35200001229532,24,3,0,56,39,10,0.2564102564102564,0.8888888888888888
9999947_00000_d_0000009.jpg,815,DensK1,43,29.62840000691358,30,13,0,56,39,16,0.41025641025641024,0.6976744186046512
9999947_00000_d_0000009.jpg,815,UnifAll,50,113.66889999771956,31,19,0,56,39,17,0.4358974358974359,0.62
9999947_00000_d_0000009.jpg,815,SAHI640,46,317.3236000002362,18,28,0,56,39,4,0.10256410256410256,0.391304347826087
9999947_00000_d_0000010.jpg,816,F640,51,19.249300006777048,40,11,0,157,141,28,0.19858156028368795,0.7843137254901961
9999947_00000_d_0000010.jpg,816,F1280,86,36.83620000083465,70,16,0,157,141,57,0.40425531914893614,0.813953488372093
9999947_00000_d_0000010.jpg,816,DensK1,89,29.918999993242323,69,20,0,157,141,57,0.40425531914893614,0.7752808988764045
9999947_00000_d_0000010.jpg,816,UnifAll,107,105.23810000449885,78,29,0,157,141,62,0.4397163120567376,0.7289719626168224
9999947_00000_d_0000010.jpg,816,SAHI640,99,403.21879999828525,45,54,0,157,141,30,0.2127659574468085,0.45454545454545453
9999947_00000_d_0000011.jpg,817,F640,49,18.766300010611303,41,8,0,114,99,28,0.2828282828282828,0.8367346938775511
9999947_00000_d_0000011.jpg,817,F1280,71,35.63670000585262,59,12,0,114,99,47,0.47474747474747475,0.8309859154929577
9999947_00000_d_0000011.jpg,817,DensK1,81,30.35059999092482,64,17,0,114,99,51,0.5151515151515151,0.7901234567901234
9999947_00000_d_0000011.jpg,817,UnifAll,92,110.07979999703821,71,21,0,114,99,57,0.5757575757575758,0.7717391304347826
9999947_00000_d_0000011.jpg,817,SAHI640,88,376.17069999396335,45,43,0,114,99,31,0.31313131313131315,0.5113636363636364
9999947_00000_d_0000012.jpg,818,F640,40,16.50810000137426,36,4,0,105,93,25,0.26881720430107525,0.9
9999947_00000_d_0000012.jpg,818,F1280,64,34.04309999314137,53,11,0,105,93,43,0.46236559139784944,0.828125
9999947_00000_d_0000012.jpg,818,DensK1,63,33.80930000275839,51,12,0,105,93,40,0.43010752688172044,0.8095238095238095
9999947_00000_d_0000012.jpg,818,UnifAll,92,95.33270000247285,64,28,0,105,93,53,0.5698924731182796,0.6956521739130435
9999947_00000_d_0000012.jpg,818,SAHI640,83,391.7167000035988,37,46,0,105,93,26,0.27956989247311825,0.4457831325301205
9999947_00000_d_0000013.jpg,819,F640,53,17.92909999494441,46,7,0,131,98,16,0.16326530612244897,0.8679245283018868
9999947_00000_d_0000013.jpg,819,F1280,66,33.05349999573082,51,15,0,131,98,19,0.19387755102040816,0.7727272727272727
9999947_00000_d_0000013.jpg,819,DensK1,61,29.464999999618158,51,10,0,131,98,21,0.21428571428571427,0.8360655737704918
9999947_00000_d_0000013.jpg,819,UnifAll,86,98.72249999898486,61,25,0,131,98,30,0.30612244897959184,0.7093023255813954
9999947_00000_d_0000013.jpg,819,SAHI640,81,331.970299987006,41,40,0,131,98,10,0.10204081632653061,0.5061728395061729
9999947_00000_d_0000014.jpg,820,F640,90,16.374400001950562,71,19,0,207,184,52,0.2826086956521739,0.7888888888888889
9999947_00000_d_0000014.jpg,820,F1280,126,31.759799996507354,102,23,0,207,184,80,0.43478260869565216,0.816
9999947_00000_d_0000014.jpg,820,DensK1,123,31.90580000227783,92,31,0,207,184,72,0.391304347826087,0.7479674796747967
9999947_00000_d_0000014.jpg,820,UnifAll,161,99.28629999922123,111,49,0,207,184,89,0.483695652173913,0.69375
9999947_00000_d_0000014.jpg,820,SAHI640,142,492.34769999748096,66,75,0,207,184,45,0.24456521739130435,0.46808510638297873
9999947_00000_d_0000015.jpg,821,F640,41,17.919500009156764,33,8,0,70,52,15,0.28846153846153844,0.8048780487804879
9999947_00000_d_0000015.jpg,821,F1280,56,29.99739999359008,39,17,0,70,52,21,0.40384615384615385,0.6964285714285714
9999947_00000_d_0000015.jpg,821,DensK1,56,33.81639999861363,39,17,0,70,52,21,0.40384615384615385,0.6964285714285714
9999947_00000_d_0000015.jpg,821,UnifAll,81,95.02419999626,40,41,0,70,52,22,0.4230769230769231,0.49382716049382713
9999947_00000_d_0000015.jpg,821,SAHI640,74,343.87579999747686,32,42,0,70,52,14,0.2692307692307692,0.43243243243243246
9999947_00000_d_0000016.jpg,822,F640,91,19.72139999270439,67,24,0,185,145,29,0.2,0.7362637362637363
9999947_00000_d_0000016.jpg,822,F1280,124,35.575000001699664,93,31,0,185,145,56,0.38620689655172413,0.75
9999947_00000_d_0000016.jpg,822,DensK1,125,30.319099998450838,88,37,0,185,145,50,0.3448275862068966,0.704
9999947_00000_d_0000016.jpg,822,UnifAll,163,110.51830000360496,99,64,0,185,145,60,0.41379310344827586,0.6073619631901841
9999947_00000_d_0000016.jpg,822,SAHI640,152,387.31240000925027,75,77,0,185,145,38,0.2620689655172414,0.4934210526315789
9999947_00000_d_0000017.jpg,823,F640,37,18.86440000089351,31,6,0,62,48,20,0.4166666666666667,0.8378378378378378
9999947_00000_d_0000017.jpg,823,F1280,50,33.129299990832806,34,16,0,62,48,22,0.4583333333333333,0.68
9999947_00000_d_0000017.jpg,823,DensK1,46,34.730899991700426,32,14,0,62,48,21,0.4375,0.6956521739130435
9999947_00000_d_0000017.jpg,823,UnifAll,65,117.33189999358729,36,29,0,62,48,25,0.5208333333333334,0.5538461538461539
9999947_00000_d_0000017.jpg,823,SAHI640,61,333.0439999990631,25,36,0,62,48,13,0.2708333333333333,0.4098360655737705
9999947_00000_d_0000018.jpg,824,F640,31,18.23580000200309,21,10,0,107,96,12,0.125,0.6774193548387096
9999947_00000_d_0000018.jpg,824,F1280,55,36.70500000589527,45,10,0,107,96,35,0.3645833333333333,0.8181818181818182
9999947_00000_d_0000018.jpg,824,DensK1,60,38.63739999360405,47,13,0,107,96,38,0.3958333333333333,0.7833333333333333
9999947_00000_d_0000018.jpg,824,UnifAll,80,130.18399999418762,55,25,0,107,96,45,0.46875,0.6875
9999947_00000_d_0000018.jpg,824,SAHI640,78,391.1833000020124,25,53,0,107,96,15,0.15625,0.32051282051282054
9999947_00000_d_0000019.jpg,825,F640,70,25.376699995831586,52,18,0,170,131,21,0.16030534351145037,0.7428571428571429
9999947_00000_d_0000019.jpg,825,F1280,98,44.02450000634417,78,20,0,170,131,44,0.33587786259541985,0.7959183673469388
9999947_00000_d_0000019.jpg,825,DensK1,97,30.378299998119473,73,24,0,170,131,39,0.29770992366412213,0.7525773195876289
9999947_00000_d_0000019.jpg,825,UnifAll,131,107.42909999680705,91,40,0,170,131,56,0.42748091603053434,0.6946564885496184
9999947_00000_d_0000019.jpg,825,SAHI640,120,366.18510000698734,64,56,0,170,131,33,0.25190839694656486,0.5333333333333333
9999947_00000_d_0000020.jpg,826,F640,77,25.688699999591336,58,19,0,215,166,22,0.13253012048192772,0.7532467532467533
9999947_00000_d_0000020.jpg,826,F1280,113,34.52020000258926,89,24,0,215,166,47,0.28313253012048195,0.7876106194690266
9999947_00000_d_0000020.jpg,826,DensK1,115,35.209499998018146,83,32,0,215,166,45,0.2710843373493976,0.7217391304347827
9999947_00000_d_0000020.jpg,826,UnifAll,162,111.58199999772478,101,61,0,215,166,59,0.35542168674698793,0.6234567901234568
9999947_00000_d_0000020.jpg,826,SAHI640,151,334.40940000582486,79,72,0,215,166,36,0.21686746987951808,0.5231788079470199
9999947_00000_d_0000021.jpg,827,F640,77,15.59830000041984,55,22,0,249,215,28,0.13023255813953488,0.7142857142857143
9999947_00000_d_0000021.jpg,827,F1280,126,36.1269999993965,97,29,0,249,215,70,0.32558139534883723,0.7698412698412699
9999947_00000_d_0000021.jpg,827,DensK1,133,31.401200001710095,89,44,0,249,215,61,0.2837209302325581,0.6691729323308271
9999947_00000_d_0000021.jpg,827,UnifAll,161,114.96679999982007,103,58,0,249,215,75,0.3488372093023256,0.639751552795031
9999947_00000_d_0000021.jpg,827,SAHI640,146,404.1762000124436,66,80,0,249,215,40,0.18604651162790697,0.4520547945205479
9999947_00000_d_0000022.jpg,828,F640,38,16.31380000617355,27,11,0,66,50,11,0.22,0.7105263157894737
9999947_00000_d_0000022.jpg,828,F1280,47,30.439099995419383,33,14,0,66,50,17,0.34,0.7021276595744681
9999947_00000_d_0000022.jpg,828,DensK1,51,28.850100003182888,32,19,0,66,50,16,0.32,0.6274509803921569
9999947_00000_d_0000022.jpg,828,UnifAll,69,97.39290000288747,36,33,0,66,50,20,0.4,0.5217391304347826
9999947_00000_d_0000022.jpg,828,SAHI640,58,288.61469999537803,20,38,0,66,50,5,0.1,0.3448275862068966
9999947_00000_d_0000023.jpg,829,F640,65,17.252000005100854,43,22,0,124,96,20,0.20833333333333334,0.6615384615384615
9999947_00000_d_0000023.jpg,829,F1280,82,33.33950000524055,55,27,0,124,96,30,0.3125,0.6707317073170732
9999947_00000_d_0000023.jpg,829,DensK1,82,30.948700004955754,53,29,0,124,96,30,0.3125,0.6463414634146342
9999947_00000_d_0000023.jpg,829,UnifAll,118,110.22530001355335,66,52,0,124,96,41,0.4270833333333333,0.559322033898305
9999947_00000_d_0000023.jpg,829,SAHI640,107,310.542200008058,41,66,0,124,96,16,0.16666666666666666,0.38317757009345793
9999947_00000_d_0000024.jpg,830,F640,64,18.606800003908575,51,13,0,177,160,40,0.25,0.796875
9999947_00000_d_0000024.jpg,830,F1280,99,38.68129999318626,77,22,0,177,160,65,0.40625,0.7777777777777778
9999947_00000_d_0000024.jpg,830,DensK1,90,40.50439999264199,68,22,0,177,160,57,0.35625,0.7555555555555555
9999947_00000_d_0000024.jpg,830,UnifAll,132,103.80239998630714,87,45,0,177,160,75,0.46875,0.6590909090909091
9999947_00000_d_0000024.jpg,830,SAHI640,122,521.3897999929031,43,79,0,177,160,31,0.19375,0.3524590163934426
9999947_00000_d_0000025.jpg,831,F640,66,18.134600002667867,53,13,0,172,152,38,0.25,0.803030303030303
9999947_00000_d_0000025.jpg,831,F1280,109,40.32020000158809,85,24,0,172,152,68,0.4473684210526316,0.7798165137614679
9999947_00000_d_0000025.jpg,831,DensK1,91,41.503199987346306,73,18,0,172,152,58,0.3815789473684211,0.8021978021978022
9999947_00000_d_0000025.jpg,831,UnifAll,133,113.63369999162387,95,38,0,172,152,77,0.506578947368421,0.7142857142857143
9999947_00000_d_0000025.jpg,831,SAHI640,123,401.47259998775553,65,58,0,172,152,47,0.3092105263157895,0.5284552845528455
9999947_00000_d_0000026.jpg,832,F640,34,16.473499999847263,18,16,0,88,81,16,0.19753086419753085,0.5294117647058824
9999947_00000_d_0000026.jpg,832,F1280,50,37.151900003664196,25,25,0,88,81,23,0.2839506172839506,0.5
9999947_00000_d_0000026.jpg,832,DensK1,59,30.35519999684766,20,39,0,88,81,17,0.20987654320987653,0.3389830508474576
9999947_00000_d_0000026.jpg,832,UnifAll,80,103.21560000011232,27,53,0,88,81,23,0.2839506172839506,0.3375
9999947_00000_d_0000026.jpg,832,SAHI640,62,394.5872999902349,23,39,0,88,81,19,0.2345679012345679,0.3709677419354839
9999947_00000_d_0000027.jpg,833,F640,40,21.28850000735838,33,7,0,41,41,33,0.8048780487804879,0.825
9999947_00000_d_0000027.jpg,833,F1280,35,32.069499997305684,33,2,0,41,41,33,0.8048780487804879,0.9428571428571428
9999947_00000_d_0000027.jpg,833,DensK1,43,28.23139999236446,34,9,0,41,41,34,0.8292682926829268,0.7906976744186046
9999947_00000_d_0000027.jpg,833,UnifAll,55,134.463099995628,34,21,0,41,41,34,0.8292682926829268,0.6181818181818182
9999947_00000_d_0000027.jpg,833,SAHI640,41,318.57099999615457,8,33,0,41,41,8,0.1951219512195122,0.1951219512195122
9999952_00000_d_0000001.jpg,834,F640,22,16.659799992339686,7,15,0,66,48,2,0.041666666666666664,0.3181818181818182
9999952_00000_d_0000001.jpg,834,F1280,34,33.91739999642596,20,14,0,66,48,10,0.20833333333333334,0.5882352941176471
9999952_00000_d_0000001.jpg,834,DensK1,39,30.573500000173226,16,23,0,66,48,8,0.16666666666666666,0.41025641025641024
9999952_00000_d_0000001.jpg,834,UnifAll,57,97.41780000331346,22,35,0,66,48,10,0.20833333333333334,0.38596491228070173
9999952_00000_d_0000001.jpg,834,SAHI640,53,403.70580001035705,10,43,0,66,48,2,0.041666666666666664,0.18867924528301888
9999952_00000_d_0000002.jpg,835,F640,33,15.287600006558932,12,21,0,94,78,8,0.10256410256410256,0.36363636363636365
9999952_00000_d_0000002.jpg,835,F1280,73,37.7606999973068,41,32,0,94,78,31,0.3974358974358974,0.5616438356164384
9999952_00000_d_0000002.jpg,835,DensK1,78,31.204800005070865,38,40,0,94,78,31,0.3974358974358974,0.48717948717948717
9999952_00000_d_0000002.jpg,835,UnifAll,123,98.33369999250863,49,74,0,94,78,39,0.5,0.3983739837398374
9999952_00000_d_0000002.jpg,835,SAHI640,104,399.2059000011068,18,86,0,94,78,11,0.14102564102564102,0.17307692307692307
9999952_00000_d_0000003.jpg,836,F640,33,18.371800004388206,22,11,0,47,32,14,0.4375,0.6666666666666666
9999952_00000_d_0000003.jpg,836,F1280,46,31.128799993894063,33,13,0,47,32,23,0.71875,0.717391304347826
9999952_00000_d_0000003.jpg,836,DensK1,55,29.946800001198426,32,23,0,47,32,23,0.71875,0.5818181818181818
9999952_00000_d_0000003.jpg,836,UnifAll,92,123.37600000319071,36,56,0,47,32,23,0.71875,0.391304347826087
9999952_00000_d_0000003.jpg,836,SAHI640,76,374.78850000479724,17,59,0,47,32,6,0.1875,0.2236842105263158
9999952_00000_d_0000004.jpg,837,F640,34,17.370999994454905,23,11,0,52,45,17,0.37777777777777777,0.6764705882352942
9999952_00000_d_0000004.jpg,837,F1280,38,30.49720000126399,30,8,0,52,45,27,0.6,0.7894736842105263
9999952_00000_d_0000004.jpg,837,DensK1,58,31.005900003947318,33,25,0,52,45,28,0.6222222222222222,0.5689655172413793
9999952_00000_d_0000004.jpg,837,UnifAll,67,102.91339999821503,33,34,0,52,45,28,0.6222222222222222,0.4925373134328358
9999952_00000_d_0000004.jpg,837,SAHI640,56,399.42770000197925,11,45,0,52,45,8,0.17777777777777778,0.19642857142857142
9999952_00000_d_0000005.jpg,838,F640,10,15.915200012386777,7,3,0,15,7,1,0.14285714285714285,0.7
9999952_00000_d_0000005.jpg,838,F1280,13,33.73470000224188,8,5,0,15,7,2,0.2857142857142857,0.6153846153846154
9999952_00000_d_0000005.jpg,838,DensK1,39,36.557100000209175,8,31,0,15,7,2,0.2857142857142857,0.20512820512820512
9999952_00000_d_0000005.jpg,838,UnifAll,47,96.01229999680072,9,38,0,15,7,2,0.2857142857142857,0.19148936170212766
